3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:22.260881,126,349,4,576,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,2,,Pass,0,First,0,2112,0,1,8,6528,0,1,0,16,16,6 bit LLR,331,0.323,0,Pass,0,First,0,4800,0,1,8,9792,1,1,0,16,16,6 bit LLR,501,0.489,0,10,7,C-RNTI,0,2,,Pass,0,First,0,6144,1,2,8,21760,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,0,First,0,4352,2,3,8,32640,1,1,0,16,16,6 bit LLR,409,0.399,0,11,1,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,19488,0,1,0,16,16,6 bit LLR,544,0.531,0,Pass,1,First,0,5568,1,2,8,19488,1,1,0,16,16,6 bit LLR,585,0.571,0,12,2,C-RNTI,0,2,,Pass,1,First,0,4032,0,1,8,10240,0,1,0,16,16,6 bit LLR,403,0.394,0,Pass,1,First,0,3648,1,2,8,15360,1,1,0,16,16,6 bit LLR,486,0.475,0,13,5,C-RNTI,0,2,,Pass,0,First,0,5312,2,3,8,28672,0,1,0,16,16,6 bit LLR,569,0.556,0,Pass,1,First,0,5696,2,3,8,28672,1,1,0,16,16,6 bit LLR,610,0.596,0,14,3,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,18432,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,First,0,5952,1,2,8,27648,1,1,0,16,16,6 bit LLR,440,0.430,0,15,4,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,19584,0,1,0,16,16,6 bit LLR,542,0.529,0,Pass,0,First,0,5568,1,2,8,19584,1,1,0,16,16,6 bit LLR,582,0.568,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:22.269111,126,349,1,578,0,8,4,7382,PCC,7,,0,0,C-RNTI,0,2,,Pass,1,First,0,5312,2,3,8,28672,0,1,0,16,16,6 bit LLR,569,0.556,0,Pass,1,First,0,5696,2,3,8,28672,1,1,0,16,16,6 bit LLR,610,0.596,0,1,6,C-RNTI,0,2,,Pass,1,First,0,4032,0,1,8,10880,0,1,0,16,16,6 bit LLR,379,0.370,0,Pass,1,First,0,3648,1,2,8,16320,1,1,0,16,16,6 bit LLR,457,0.446,0,2,7,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,18432,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,First,0,5952,1,2,8,27648,1,1,0,16,16,6 bit LLR,440,0.430,0,3,1,C-RNTI,0,2,,Pass,1,First,0,5184,3,4,8,52224,0,1,0,16,16,6 bit LLR,406,0.396,0,Pass,0,First,0,5760,3,4,8,52224,1,1,0,16,16,6 bit LLR,451,0.440,0,4,2,C-RNTI,0,2,,Pass,0,First,0,4608,0,1,8,10144,0,1,0,16,16,6 bit LLR,465,0.454,0,Pass,0,First,0,3264,1,2,8,15216,1,1,0,16,16,6 bit LLR,439,0.429,0,5,5,C-RNTI,0,2,,Pass,1,First,0,4032,0,1,8,10240,0,1,0,16,16,6 bit LLR,403,0.394,0,Pass,0,First,0,3648,1,2,8,15360,1,1,0,16,16,6 bit LLR,486,0.475,0,6,3,C-RNTI,0,2,,Pass,1,First,0,5568,1,2,8,19584,0,1,0,16,16,6 bit LLR,582,0.568,0,Pass,0,First,0,5568,1,2,8,19584,1,1,0,16,16,6 bit LLR,582,0.568,0,,,,,,
3932,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:22.320192,126,349,8,578,0,8,4,7382,PCC,8,,0,4,C-RNTI,0,2,,Pass,1,First,0,5184,1,2,8,19584,0,1,0,16,16,6 bit LLR,542,0.529,0,Pass,1,First,0,5952,1,2,8,29376,1,1,0,16,16,6 bit LLR,414,0.404,0,1,0,C-RNTI,0,2,,Pass,0,First,0,1248,0,1,8,2784,0,1,0,16,16,6 bit LLR,459,0.448,0,Pass,0,First,0,3904,0,1,8,8352,1,1,0,16,16,6 bit LLR,478,0.467,0,6,6,C-RNTI,0,1,,Pass,0,First,0,800,0,1,8,2048,0,1,0,16,16,6 bit LLR,400,0.391,0,22,7,C-RNTI,0,1,,Pass,0,First,0,800,0,1,8,2048,0,1,0,16,16,6 bit LLR,400,0.391,0,40,1,C-RNTI,0,2,,Pass,0,First,0,6144,4,5,8,51200,0,1,0,16,16,6 bit LLR,614,0.600,0,Pass,1,First,0,5504,5,6,8,76800,1,1,0,16,16,6 bit LLR,440,0.430,0,41,2,C-RNTI,0,2,,Pass,1,First,0,5568,1,2,8,18432,0,1,0,16,16,6 bit LLR,618,0.604,0,Pass,1,First,0,5184,1,2,8,18432,1,1,0,16,16,6 bit LLR,576,0.562,0,49,5,C-RNTI,0,2,,Pass,0,First,0,832,0,1,8,1856,0,1,0,16,16,6 bit LLR,459,0.448,0,Pass,1,First,0,3136,0,1,8,5568,1,1,0,16,16,6 bit LLR,576,0.562,0,50,3,C-RNTI,0,2,,Fail,0,First,0,5184,3,4,8,49152,0,1,0,16,16,6 bit LLR,432,0.422,0,Pass,1,First,0,5760,3,4,8,49152,1,1,0,16,16,6 bit LLR,480,0.469,0
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.303102,126,349,5,705,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,2,,Pass,1,First,0,5760,1,2,8,18368,0,1,0,16,16,6 bit LLR,642,0.627,0,Pass,0,First,0,4352,2,3,8,27552,1,1,0,16,16,6 bit LLR,485,0.474,0,1,1,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,20416,0,1,0,16,16,6 bit LLR,683,0.667,0,Pass,0,First,0,4736,2,3,8,30624,1,1,0,16,16,6 bit LLR,475,0.464,0,2,3,C-RNTI,0,2,,Pass,1,First,0,4992,1,2,8,14848,0,1,0,16,16,6 bit LLR,688,0.672,0,Pass,0,First,0,5760,1,2,8,22272,1,1,0,16,16,6 bit LLR,529,0.517,0,3,4,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,1,Second,2,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,1,4,5,C-RNTI,0,2,,Pass,0,First,0,4160,1,2,8,14848,0,1,0,16,16,6 bit LLR,573,0.560,0,Pass,0,Second,2,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,1,5,2,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,19904,0,1,0,16,16,6 bit LLR,651,0.636,0,Fail,0,First,0,5312,2,3,8,29856,1,1,0,16,16,6 bit LLR,546,0.533,0,6,7,C-RNTI,0,2,,Pass,0,First,0,6144,1,2,8,18560,0,1,0,16,16,6 bit LLR,677,0.661,0,Pass,1,First,0,4352,2,3,8,27840,1,1,0,16,16,6 bit LLR,480,0.469,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.310220,126,349,2,706,0,8,4,7382,PCC,7,,0,0,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,20416,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,4736,2,3,8,30624,1,1,0,16,16,6 bit LLR,475,0.464,0,1,6,C-RNTI,0,2,,Pass,0,First,0,5568,1,2,8,16704,0,1,0,16,16,6 bit LLR,682,0.666,0,Fail,1,First,0,4736,2,3,8,25056,1,1,0,16,16,6 bit LLR,580,0.566,0,2,1,C-RNTI,0,2,,Pass,1,First,0,4224,2,3,8,20416,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,1,First,0,5312,2,3,8,30624,1,1,0,16,16,6 bit LLR,532,0.520,0,3,3,C-RNTI,0,2,,Pass,0,First,0,3136,1,2,8,10944,0,1,0,16,16,6 bit LLR,586,0.572,0,Fail,1,First,0,4800,1,2,8,16416,1,1,0,16,16,6 bit LLR,598,0.584,0,4,4,C-RNTI,0,2,,Pass,0,First,0,3648,1,2,8,11136,0,1,0,16,16,6 bit LLR,670,0.654,0,Fail,0,First,0,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,0,5,5,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,18560,0,1,0,16,16,6 bit LLR,677,0.661,0,Pass,1,First,0,4352,2,3,8,27840,1,1,0,16,16,6 bit LLR,480,0.469,0,6,2,C-RNTI,0,2,,Pass,1,First,0,5760,1,2,8,20416,0,1,0,16,16,6 bit LLR,577,0.563,0,Pass,0,Second,2,5312,2,3,8,30624,1,1,1,16,16,6 bit LLR,532,0.520,1,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.317041,126,349,9,706,0,8,4,7382,PCC,7,,0,7,C-RNTI,0,2,,Fail,1,First,0,4928,2,3,8,22272,0,1,0,16,16,6 bit LLR,679,0.663,0,Fail,0,First,0,5888,2,3,8,33408,1,1,0,16,16,6 bit LLR,541,0.528,0,1,0,C-RNTI,0,2,,Pass,1,First,0,4928,2,3,8,23616,0,1,0,16,16,6 bit LLR,641,0.626,0,Pass,1,First,0,5696,2,3,8,35424,1,1,0,16,16,6 bit LLR,493,0.481,0,2,6,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,Second,2,4736,2,3,8,25056,1,1,0,16,16,6 bit LLR,580,0.566,1,3,1,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,22272,0,1,0,16,16,6 bit LLR,679,0.663,0,Pass,0,First,0,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,0,4,3,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,11136,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,Second,2,4800,1,2,8,16704,1,1,0,16,16,6 bit LLR,588,0.574,1,5,4,C-RNTI,0,2,,Pass,1,First,0,3648,1,2,8,11136,0,1,0,16,16,6 bit LLR,670,0.654,0,Pass,0,Second,2,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,1,6,5,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,21696,0,1,0,16,16,6 bit LLR,643,0.628,0,Pass,0,First,0,5312,2,3,8,32544,1,1,0,16,16,6 bit LLR,501,0.489,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.324140,126,349,6,707,0,8,4,7382,PCC,7,,0,2,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,1,First,0,5888,2,3,8,33408,1,1,0,16,16,6 bit LLR,541,0.528,0,1,7,C-RNTI,0,2,,Pass,1,Second,2,4928,2,3,8,22272,0,1,0,16,16,6 bit LLR,679,0.663,1,Pass,0,Second,2,5888,2,3,8,33408,1,1,1,16,16,6 bit LLR,541,0.528,1,2,0,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,0,First,0,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,0,3,6,C-RNTI,0,2,,Pass,0,First,0,3648,1,2,8,12992,0,1,0,16,16,6 bit LLR,575,0.562,0,Fail,0,First,0,5568,1,2,8,19488,1,1,0,16,16,6 bit LLR,585,0.571,0,4,1,C-RNTI,0,2,,Pass,1,First,0,5760,1,2,8,18048,0,1,0,16,16,6 bit LLR,653,0.638,0,Pass,1,First,0,4352,2,3,8,27072,1,1,0,16,16,6 bit LLR,493,0.481,0,5,3,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,0,First,0,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,0,6,4,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,14848,0,1,0,16,16,6 bit LLR,635,0.620,0,Fail,1,First,0,4224,2,3,8,22272,1,1,0,16,16,6 bit LLR,582,0.568,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.331276,126,349,3,708,0,8,4,7382,PCC,7,,0,5,C-RNTI,0,2,,Pass,1,First,0,5760,1,2,8,20416,0,1,0,16,16,6 bit LLR,577,0.563,0,Pass,1,First,0,5312,2,3,8,30624,1,1,0,16,16,6 bit LLR,532,0.520,0,1,2,C-RNTI,0,2,,Pass,1,First,0,4032,1,2,8,12992,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,5568,1,2,8,19488,1,1,0,16,16,6 bit LLR,585,0.571,0,2,7,C-RNTI,0,2,,Pass,0,First,0,3520,0,1,8,5472,0,1,0,16,16,6 bit LLR,658,0.643,0,Fail,1,First,0,4800,0,1,8,8208,1,1,0,16,16,6 bit LLR,598,0.584,0,3,0,C-RNTI,0,2,,Pass,1,First,0,5568,1,2,8,16704,0,1,0,16,16,6 bit LLR,682,0.666,0,Pass,1,First,0,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,0,4,6,C-RNTI,0,2,,Pass,1,First,0,4032,1,2,8,12992,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,Second,2,5568,1,2,8,19488,1,1,1,16,16,6 bit LLR,585,0.571,1,5,1,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,20416,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,4736,2,3,8,30624,1,1,0,16,16,6 bit LLR,475,0.464,0,6,3,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Pass,1,First,0,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.338103,126,349,0,709,0,8,4,7382,PCC,7,,0,4,C-RNTI,0,2,,Pass,1,First,0,4160,1,2,8,14592,0,1,0,16,16,6 bit LLR,583,0.569,0,Pass,1,Second,2,4224,2,3,8,21888,1,1,0,16,16,6 bit LLR,592,0.578,1,1,5,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,20416,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,4736,2,3,8,30624,1,1,0,16,16,6 bit LLR,475,0.464,0,2,2,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,16704,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,1,First,0,5952,1,2,8,25056,1,1,0,16,16,6 bit LLR,486,0.475,0,3,7,C-RNTI,0,2,,Pass,1,First,0,3136,0,1,8,5568,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,1,Second,2,4800,0,1,8,8352,1,1,0,16,16,6 bit LLR,588,0.574,1,4,0,C-RNTI,0,2,,Pass,0,First,0,4032,1,2,8,12992,0,1,0,16,16,6 bit LLR,635,0.620,0,Fail,0,First,0,5184,1,2,8,19488,1,1,0,16,16,6 bit LLR,544,0.531,0,5,6,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,21792,0,1,0,16,16,6 bit LLR,640,0.625,0,Fail,1,First,0,5312,2,3,8,32688,1,1,0,16,16,6 bit LLR,499,0.487,0,6,1,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,18560,0,1,0,16,16,6 bit LLR,677,0.661,0,Pass,1,First,0,5760,1,2,8,18560,1,1,0,16,16,6 bit LLR,635,0.620,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.345211,126,349,7,709,0,8,4,7382,PCC,7,,0,3,C-RNTI,0,2,,Pass,0,First,0,5760,1,2,8,18560,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,First,0,4352,2,3,8,27840,1,1,0,16,16,6 bit LLR,480,0.469,0,1,4,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22272,0,1,0,16,16,6 bit LLR,626,0.611,0,Fail,0,First,0,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,0,2,5,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Fail,1,First,0,5696,2,3,8,36192,1,1,0,16,16,6 bit LLR,483,0.472,0,3,2,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,22848,0,1,0,16,16,6 bit LLR,610,0.596,0,Fail,0,First,0,5696,2,3,8,34272,1,1,0,16,16,6 bit LLR,510,0.498,0,4,7,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Fail,0,First,0,4736,2,3,8,25056,1,1,0,16,16,6 bit LLR,580,0.566,0,5,0,C-RNTI,0,2,,Pass,1,First,0,4032,1,2,8,12992,0,1,0,16,16,6 bit LLR,635,0.620,0,Pass,0,Second,2,5184,1,2,8,19488,1,1,0,16,16,6 bit LLR,544,0.531,1,6,6,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,Second,2,5312,2,3,8,33408,1,1,0,16,16,6 bit LLR,488,0.477,1,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.352017,126,349,4,710,0,8,4,7382,PCC,7,,0,1,C-RNTI,0,2,,Pass,0,First,0,5184,1,2,8,18560,0,1,0,16,16,6 bit LLR,572,0.559,0,Pass,0,First,0,4352,2,3,8,27840,1,1,0,16,16,6 bit LLR,480,0.469,0,1,3,C-RNTI,0,2,,Fail,1,First,0,3520,1,2,8,11040,0,1,0,16,16,6 bit LLR,652,0.637,0,Fail,1,First,0,3904,1,2,8,16560,1,1,0,16,16,6 bit LLR,482,0.471,0,2,4,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,0,Second,2,5312,2,3,8,33408,1,1,1,16,16,6 bit LLR,488,0.477,1,3,5,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,1,Second,2,5696,2,3,8,36192,1,1,2,16,16,6 bit LLR,483,0.472,1,4,2,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,0,Second,2,5696,2,3,8,36192,1,1,0,16,16,6 bit LLR,483,0.472,1,5,7,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,0,Second,2,4736,2,3,8,25056,1,1,0,16,16,6 bit LLR,580,0.566,1,6,0,C-RNTI,0,2,,Pass,0,First,0,5568,1,2,8,20992,0,1,0,16,16,6 bit LLR,543,0.530,0,Fail,1,First,0,4928,2,3,8,20992,1,1,0,16,16,6 bit LLR,721,0.704,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.359155,126,349,1,711,0,8,4,7382,PCC,7,,0,6,C-RNTI,0,2,,Pass,0,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,0,First,0,4544,2,3,8,22272,1,1,0,16,16,6 bit LLR,626,0.611,0,1,1,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,1,First,0,5312,2,3,8,24128,1,1,0,16,16,6 bit LLR,676,0.660,0,2,3,C-RNTI,0,2,,Pass,1,Second,2,3520,1,2,8,11136,0,1,1,16,16,6 bit LLR,647,0.632,1,Pass,1,Second,2,3904,1,2,8,16704,1,1,0,16,16,6 bit LLR,478,0.467,1,3,4,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,24128,0,1,0,16,16,6 bit LLR,578,0.564,0,Pass,1,First,0,4928,2,3,8,24128,1,1,0,16,16,6 bit LLR,627,0.612,0,4,5,C-RNTI,0,2,,Pass,1,First,0,3136,1,2,8,11136,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,3648,1,2,8,11136,1,1,0,16,16,6 bit LLR,670,0.654,0,5,2,C-RNTI,0,2,,Pass,1,First,0,3520,1,2,8,11136,0,1,0,16,16,6 bit LLR,647,0.632,0,Pass,1,First,0,3136,1,2,8,11136,1,1,0,16,16,6 bit LLR,576,0.562,0,6,7,C-RNTI,0,2,,Pass,0,First,0,5952,1,2,8,24128,0,1,0,16,16,6 bit LLR,505,0.493,0,Pass,1,First,0,5312,2,3,8,24128,1,1,0,16,16,6 bit LLR,676,0.660,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.366271,126,349,8,711,0,8,4,7382,PCC,7,,0,0,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,22272,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,Second,2,4928,2,3,8,22272,1,1,1,16,16,6 bit LLR,679,0.663,1,1,6,C-RNTI,0,2,,Pass,1,First,0,4608,1,2,8,16704,0,1,0,16,16,6 bit LLR,564,0.551,0,Pass,1,First,0,5184,1,2,8,16704,1,1,0,16,16,6 bit LLR,635,0.620,0,2,1,C-RNTI,0,2,,Pass,0,First,0,4992,1,2,8,16384,0,1,0,16,16,6 bit LLR,624,0.609,0,Pass,0,First,0,4608,1,2,8,16384,1,1,0,16,16,6 bit LLR,576,0.562,0,3,3,C-RNTI,0,2,,Pass,0,First,0,6144,1,2,8,20480,0,1,0,16,16,6 bit LLR,614,0.600,0,Pass,0,First,0,6144,1,2,8,20480,1,1,0,16,16,6 bit LLR,614,0.600,0,4,4,C-RNTI,0,2,,Pass,1,First,0,4544,2,3,8,24576,0,1,0,16,16,6 bit LLR,568,0.555,0,Pass,0,First,0,4544,2,3,8,24576,1,1,0,16,16,6 bit LLR,568,0.555,0,5,5,C-RNTI,0,2,,Pass,0,First,0,4544,2,3,8,22528,0,1,0,16,16,6 bit LLR,619,0.604,0,Pass,1,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,6,2,C-RNTI,0,2,,Pass,0,First,0,4992,1,2,8,16384,0,1,0,16,16,6 bit LLR,624,0.609,0,Pass,0,First,0,4608,1,2,8,16384,1,1,0,16,16,6 bit LLR,576,0.562,0,,,,,,
3920,LTE_PHY_PDSCH_Decoding_Result,2021-11-29 18:43:13.373096,126,349,5,712,0,8,4,7382,PCC,7,,0,7,C-RNTI,0,2,,Pass,1,First,0,6144,1,2,8,20384,0,1,0,16,16,6 bit LLR,617,0.603,0,Pass,0,First,0,6144,1,2,8,20384,1,1,0,16,16,6 bit LLR,617,0.603,0,1,0,C-RNTI,0,2,,Pass,0,First,0,4224,2,3,8,22528,0,1,0,16,16,6 bit LLR,576,0.562,0,Pass,0,First,0,4736,2,3,8,33792,1,1,0,16,16,6 bit LLR,430,0.420,0,2,6,C-RNTI,0,2,,Pass,0,First,0,4928,2,3,8,24576,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,0,First,0,5312,2,3,8,36864,1,1,0,16,16,6 bit LLR,442,0.432,0,3,1,C-RNTI,0,2,,Fail,1,First,0,5888,2,3,8,36864,0,1,0,16,16,6 bit LLR,490,0.479,0,Pass,1,First,0,4928,2,3,8,24576,1,1,0,16,16,6 bit LLR,616,0.602,0,4,3,C-RNTI,0,2,,Fail,1,First,0,5184,1,2,8,24576,0,1,0,16,16,6 bit LLR,432,0.422,0,Pass,1,First,0,5184,1,2,8,24576,1,1,0,16,16,6 bit LLR,432,0.422,0,5,4,C-RNTI,0,2,,Pass,0,First,0,4608,1,2,8,15104,0,1,0,16,16,6 bit LLR,624,0.609,0,Pass,1,First,0,4992,1,2,8,15104,1,1,0,16,16,6 bit LLR,676,0.660,0,6,5,C-RNTI,0,2,,Pass,1,First,0,4928,2,3,8,24576,0,1,0,16,16,6 bit LLR,616,0.602,0,Pass,0,First,0,4544,2,3,8,24576,1,1,0,16,16,6 bit LLR,568,0.555,0,,,,,,
